theory,variant,benchmark,recorded_status,benchmark_status,classification,runtime_seconds
QF_NRA,full,/20200911-Pine/1599121906331969000.smt2,unsat,unknown,metadata-unknown,201.6517791748047
QF_NRA,full,/20200911-Pine/1599122165750372000.smt2,sat,unknown,metadata-unknown,0.1239161491394043
QF_NRA,full,/20200911-Pine/1599121862981074000.smt2,sat,unknown,metadata-unknown,0.12241291999816895
QF_NRA,full,/20200911-Pine/1599121901399108000.smt2,sat,unknown,metadata-unknown,0.12355446815490723
QF_NRA,full,/20200911-Pine/1599122164470280000.smt2,sat,unknown,metadata-unknown,0.12283849716186523
QF_NRA,full,/20200911-Pine/1599122162207056000.smt2,sat,unknown,metadata-unknown,0.12653398513793945
QF_NRA,full,/20200911-Pine/1599122160501179000.smt2,sat,unknown,metadata-unknown,0.12267494201660156
QF_NRA,full,/20200911-Pine/1599121979540482000.smt2,sat,unknown,metadata-unknown,0.11608433723449707
QF_NRA,full,/20200911-Pine/1599121902582611000.smt2,sat,unknown,metadata-unknown,0.124267578125
QF_NRA,full,/20200911-Pine/1599121899310413000.smt2,sat,unknown,metadata-unknown,0.24413371086120605
QF_NRA,full,/20200911-Pine/1599121862350313000.smt2,sat,unknown,metadata-unknown,0.1174163818359375
QF_NRA,full,/20200911-Pine/1599121905676685000.smt2,sat,unknown,metadata-unknown,0.23334431648254395
QF_NRA,full,/20200911-Pine/1599122162465867000.smt2,sat,unknown,metadata-unknown,0.12153196334838867
QF_NRA,full,/20200911-Pine/1599121861773920000.smt2,sat,unknown,metadata-unknown,0.12344717979431152
QF_NRA,full,/20200911-Pine/1599121862539118000.smt2,sat,unknown,metadata-unknown,0.12057685852050781
QF_NRA,full,/20200911-Pine/1599121863160493000.smt2,sat,unknown,metadata-unknown,0.12359952926635742
QF_NRA,full,/20200911-Pine/1599121900501850000.smt2,sat,unknown,metadata-unknown,0.2427678108215332
QF_NRA,full,/20200911-Pine/1599120907414249000.smt2,sat,unknown,metadata-unknown,0.11639237403869629
QF_NRA,full,/20200911-Pine/1599121977220088000.smt2,sat,unknown,metadata-unknown,0.12164688110351562
QF_NRA,full,/20200911-Pine/1599121977409531000.smt2,sat,unknown,metadata-unknown,0.12194395065307617
QF_NRA,full,/20200911-Pine/1599121906000858000.smt2,sat,unknown,metadata-unknown,0.33331298828125
QF_NRA,full,/20200911-Pine/1599121684477306000.smt2,sat,unknown,metadata-unknown,0.25830817222595215
QF_NRA,full,/20200911-Pine/1599121861868864000.smt2,sat,unknown,metadata-unknown,0.11489510536193848
QF_NRA,full,/20200911-Pine/1599122166207559000.smt2,sat,unknown,metadata-unknown,0.117279052734375
QF_NRA,full,/20200911-Pine/1599122166524024000.smt2,sat,unknown,metadata-unknown,0.1161959171295166
QF_NRA,full,/20200911-Pine/1599121905756640000.smt2,sat,unknown,metadata-unknown,0.23660826683044434
QF_NRA,full,/20200911-Pine/1599121863418601000.smt2,sat,unknown,metadata-unknown,0.12408089637756348
QF_NRA,full,/20200911-Pine/1599120911869156000.smt2,sat,unknown,metadata-unknown,0.13479828834533691
QF_NRA,full,/20200911-Pine/1599122159324430000.smt2,sat,unknown,metadata-unknown,0.12412643432617188
QF_NRA,full,/20200911-Pine/1599121866548508000.smt2,unsat,unknown,metadata-unknown,197.21760940551758
QF_NRA,full,/20200911-Pine/1599121978937271000.smt2,sat,unknown,metadata-unknown,0.11884450912475586
QF_NRA,full,/20200911-Pine/1599121902443868000.smt2,sat,unknown,metadata-unknown,0.1158595085144043
QF_NRA,full,/20200911-Pine/1599121901508910000.smt2,sat,unknown,metadata-unknown,0.12171077728271484
QF_NRA,full,/20200911-Pine/1599122162683190000.smt2,sat,unknown,metadata-unknown,0.1213233470916748
QF_NRA,full,/20200911-Pine/1599122160430013000.smt2,sat,unknown,metadata-unknown,0.12280726432800293
QF_NRA,full,/20200911-Pine/1599121899534768000.smt2,sat,unknown,metadata-unknown,0.24131560325622559
QF_NRA,full,/20200911-Pine/1599122159846134000.smt2,sat,unknown,metadata-unknown,0.1209406852722168
QF_NRA,full,/20200911-Pine/1599121863243316000.smt2,sat,unknown,metadata-unknown,0.11541938781738281
QF_NRA,full,/20200911-Pine/1599122158826418000.smt2,sat,unknown,metadata-unknown,0.12364840507507324
QF_NRA,full,/20200911-Pine/1599122164335538000.smt2,sat,unknown,metadata-unknown,0.0263671875
QF_NRA,full,/20200911-Pine/1599121862060861000.smt2,sat,unknown,metadata-unknown,0.12355589866638184
QF_NRA,full,/20200911-Pine/1599121863598340000.smt2,sat,unknown,metadata-unknown,0.12422752380371094
QF_NRA,full,/20200911-Pine/1599121900395156000.smt2,sat,unknown,metadata-unknown,0.12327289581298828
QF_NRA,full,/20200911-Pine/1599121900178623000.smt2,sat,unknown,metadata-unknown,0.12176704406738281
QF_NRA,full,/20200911-Pine/1599122164401435000.smt2,sat,unknown,metadata-unknown,0.11523842811584473
QF_NRA,full,/20200911-Pine/1599122165298104000.smt2,sat,unknown,metadata-unknown,0.11953854560852051
QF_NRA,full,/20200911-Pine/1599121886550120000.smt2,unsat,unknown,metadata-unknown,0.11666607856750488
QF_NRA,full,/20200911-Pine/1599122159395516000.smt2,sat,unknown,metadata-unknown,0.11576414108276367
QF_NRA,full,/20200911-Pine/1599122164112038000.smt2,sat,unknown,metadata-unknown,0.11704826354980469
QF_NRA,full,/20200911-Pine/1599121684378151000.smt2,sat,unknown,metadata-unknown,0.24154877662658691
QF_NRA,full,/20200911-Pine/1599122158622723000.smt2,sat,unknown,metadata-unknown,0.12177801132202148
QF_NRA,full,/20200911-Pine/1599122164185255000.smt2,sat,unknown,metadata-unknown,0.11815381050109863
QF_NRA,full,/20200911-Pine/1599122159940883000.smt2,sat,unknown,metadata-unknown,0.11714410781860352
QF_NRA,full,/20200911-Pine/1599121979347401000.smt2,sat,unknown,metadata-unknown,0.12146830558776855
QF_NRA,full,/20200911-Pine/1599121979753628000.smt2,sat,unknown,metadata-unknown,0.1221017837524414
QF_NRA,full,/20200911-Pine/1599121903031802000.smt2,sat,unknown,metadata-unknown,0.5425503253936768
QF_NRA,full,/20200911-Pine/1599122161444977000.smt2,sat,unknown,metadata-unknown,0.12385082244873047
QF_NRA,full,/20200911-Pine/1599122161528074000.smt2,sat,unknown,metadata-unknown,0.12432527542114258
QF_NRA,full,/20200911-Pine/1599122161372272000.smt2,sat,unknown,metadata-unknown,0.12324357032775879
QF_NRA,full,/20200911-Pine/1599121905004413000.smt2,sat,unknown,metadata-unknown,0.12408947944641113
QF_NRA,full,/20200911-Pine/1599121906174154000.smt2,sat,unknown,metadata-unknown,492.51975774765015
QF_NRA,full,/20200911-Pine/1599122164712733000.smt2,sat,unknown,metadata-unknown,0.041779518127441406
QF_NRA,full,/20200911-Pine/1599121977140456000.smt2,sat,unknown,metadata-unknown,0.11992335319519043
QF_NRA,full,/20200911-Pine/1599122163933833000.smt2,sat,unknown,metadata-unknown,0.12316751480102539
QF_NRA,full,/20200911-Pine/1599122163478388000.smt2,sat,unknown,metadata-unknown,0.11635422706604004
QF_NRA,full,/20200911-Pine/1599122162816156000.smt2,sat,unknown,metadata-unknown,0.12355327606201172
QF_NRA,full,/20200911-Pine/1599121901261336000.smt2,sat,unknown,metadata-unknown,0.35733985900878906
QF_NRA,full,/20200911-Pine/1599121863820026000.smt2,sat,unknown,metadata-unknown,0.12388753890991211
QF_NRA,full,/20200911-Pine/1599121979877230000.smt2,sat,unknown,metadata-unknown,0.1168525218963623
QF_NRA,full,/20200911-Pine/1599122161062257000.smt2,sat,unknown,metadata-unknown,0.12305450439453125
QF_NRA,full,/20200911-Pine/1599121978503423000.smt2,sat,unknown,metadata-unknown,0.11740827560424805
QF_NRA,full,/20200911-Pine/1599121904850228000.smt2,sat,unknown,metadata-unknown,1199.4966366291046
QF_NRA,full,/20200911-Pine/1599121979237207000.smt2,sat,unknown,metadata-unknown,0.11382031440734863
QF_NRA,full,/20200911-Pine/1599122164891799000.smt2,sat,unknown,metadata-unknown,0.12183237075805664
QF_NRA,full,/20200911-Pine/1599121977871504000.smt2,sat,unknown,metadata-unknown,0.12128496170043945
QF_NRA,full,/20200911-Pine/1599122163683961000.smt2,sat,unknown,metadata-unknown,0.1169281005859375
QF_NRA,full,/20200911-Pine/1599121903974444000.smt2,sat,unknown,metadata-unknown,0.12633562088012695
QF_NRA,full,/20200911-Pine/1599122164812235000.smt2,sat,unknown,metadata-unknown,0.11777234077453613
QF_NRA,full,/20200911-Pine/1599121904275696000.smt2,sat,unknown,metadata-unknown,0.13667726516723633
QF_NRA,full,/20200911-Pine/1599121861963219000.smt2,sat,unknown,metadata-unknown,0.11715912818908691
QF_NRA,full,/20200911-Pine/1599122161907569000.smt2,sat,unknown,metadata-unknown,0.1285996437072754
QF_NRA,full,/20200911-Pine/1599122166687483000.smt2,sat,unknown,metadata-unknown,0.12267041206359863
QF_NRA,full,/20200911-Pine/1599121904427820000.smt2,sat,unknown,metadata-unknown,0.36192798614501953
QF_NRA,full,/20200911-Pine/1599121903843386000.smt2,sat,unknown,metadata-unknown,894.2676260471344
QF_NRA,full,/20200911-Pine/1599122163011311000.smt2,sat,unknown,metadata-unknown,0.11535859107971191
QF_NRA,full,/20200911-Pine/1599120908933292000.smt2,sat,unknown,metadata-unknown,0.24377131462097168
QF_NRA,full,/20200911-Pine/1599121889458073000.smt2,unsat,unknown,metadata-unknown,25.232267379760742
QF_NRA,full,/20200911-Pine/1599121684285860000.smt2,sat,unknown,metadata-unknown,0.12411212921142578
QF_NRA,full,/20200911-Pine/1599121899405522000.smt2,sat,unknown,metadata-unknown,0.23717927932739258
QF_NRA,full,/20200911-Pine/1599122159103427000.smt2,sat,unknown,metadata-unknown,0.12229800224304199
QF_NRA,full,/20200911-Pine/1599121900721258000.smt2,sat,unknown,metadata-unknown,0.14886879920959473
QF_NRA,full,/20200911-Pine/1599121978149819000.smt2,sat,unknown,metadata-unknown,0.12058472633361816
QF_NRA,full,/20200911-Pine/1599121899765670000.smt2,sat,unknown,metadata-unknown,0.11602377891540527
QF_NRA,full,/20200911-Pine/1599121863332013000.smt2,sat,unknown,metadata-unknown,0.11559057235717773
QF_NRA,full,/20200911-Pine/1599122161209643000.smt2,sat,unknown,metadata-unknown,0.1253044605255127
QF_NRA,full,/20200911-Pine/1599120907615225000.smt2,sat,unknown,metadata-unknown,0.2594442367553711
QF_NRA,full,/20200911-Pine/1599121862252472000.smt2,sat,unknown,metadata-unknown,0.11635828018188477
QF_NRA,full,/20200911-Pine/1599122161686152000.smt2,sat,unknown,metadata-unknown,0.1162872314453125
QF_NRA,full,/20200911-Pine/1599121902804243000.smt2,sat,unknown,metadata-unknown,0.23789000511169434
QF_NRA,full,/20200911-Pine/1599121903380659000.smt2,sat,unknown,metadata-unknown,0.1881551742553711
QF_NRA,full,/20200911-Pine/1599122166607307000.smt2,sat,unknown,metadata-unknown,0.11791253089904785
QF_NRA,full,/20200911-Pine/1599121900611358000.smt2,sat,unknown,metadata-unknown,0.1157987117767334
QF_NRA,full,/20200911-Pine/1599122165894911000.smt2,sat,unknown,metadata-unknown,0.11983847618103027
QF_NRA,full,/20200911-Pine/1599122159700397000.smt2,sat,unknown,metadata-unknown,0.1163327693939209
QF_NRA,full,/20200911-Pine/1599122164967249000.smt2,sat,unknown,metadata-unknown,0.11527371406555176
QF_NRA,full,/20200911-Pine/1599121861391903000.smt2,sat,unknown,metadata-unknown,0.12267756462097168
QF_NRA,full,/20200911-Pine/1599121901164798000.smt2,sat,unknown,metadata-unknown,0.11726188659667969
QF_NRA,full,/20200911-Pine/1599122158690319000.smt2,sat,unknown,metadata-unknown,0.11638450622558594
QF_NRA,full,/20200911-Pine/1599122164262540000.smt2,sat,unknown,metadata-unknown,0.13033032417297363
QF_NRA,full,/20200911-Pine/1599121901058720000.smt2,sat,unknown,metadata-unknown,0.24476003646850586
QF_NRA,full,/20200911-Pine/1599121862158098000.smt2,sat,unknown,metadata-unknown,0.12237977981567383
QF_NRA,full,/20200911-Pine/1599121902358391000.smt2,sat,unknown,metadata-unknown,0.23999476432800293
QF_NRA,full,/20200911-Pine/1599122162914439000.smt2,sat,unknown,metadata-unknown,0.12546062469482422
QF_NRA,full,/20200911-Pine/1599122162052389000.smt2,sat,unknown,metadata-unknown,0.030996084213256836
QF_NRA,full,/20200911-Pine/1599122164633784000.smt2,sat,unknown,metadata-unknown,0.12220454216003418
QF_NRA,full,/20200911-Pine/1599121905363582000.smt2,sat,unknown,metadata-unknown,0.34098100662231445
QF_NRA,full,/20200911-Pine/1599122166355347000.smt2,sat,unknown,metadata-unknown,0.12194633483886719
QF_NRA,full,/20200911-Pine/1599121978587040000.smt2,sat,unknown,metadata-unknown,0.11919212341308594
QF_NRA,full,/20200911-Pine/1599121902699953000.smt2,sat,unknown,metadata-unknown,0.2338848114013672
QF_NRA,full,/20200911-Pine/1599121901788493000.smt2,sat,unknown,metadata-unknown,0.25172924995422363
QF_NRA,full,/20200911-Pine/1599122159626470000.smt2,sat,unknown,metadata-unknown,0.12987494468688965
QF_NRA,full,/20200911-Pine/1599121900863650000.smt2,sat,unknown,metadata-unknown,0.12329983711242676
QF_NRA,full,/20200911-Pine/1599122158761091000.smt2,sat,unknown,metadata-unknown,0.11699771881103516
QF_NRA,full,/20200911-Pine/1599122165681283000.smt2,sat,unknown,metadata-unknown,0.12443161010742188
QF_NRA,full,/20200911-Pine/1599122163787185000.smt2,sat,unknown,metadata-unknown,0.1175682544708252
QF_NRA,full,/20200911-Pine/1599122161975354000.smt2,sat,unknown,metadata-unknown,0.12204289436340332
QF_NRA,full,/20200911-Pine/1599122162129885000.smt2,sat,unknown,metadata-unknown,0.12363719940185547
QF_NRA,full,/20200911-Pine/1599122158964809000.smt2,sat,unknown,metadata-unknown,0.12198209762573242
QF_NRA,full,/20200911-Pine/1599121980065204000.smt2,sat,unknown,metadata-unknown,0.12523698806762695
QF_NRA,full,/20200911-Pine/1599122163285767000.smt2,sat,unknown,metadata-unknown,0.11808419227600098
QF_NRA,full,/20200911-Pine/1599121863507696000.smt2,sat,unknown,metadata-unknown,0.13608908653259277
QF_NRA,full,/20200911-Pine/1599122166437928000.smt2,sat,unknown,metadata-unknown,0.13361334800720215
QF_NRA,full,/20200911-Pine/1599122164022027000.smt2,sat,unknown,metadata-unknown,0.117095947265625
QF_NRA,full,/20200911-Pine/1599122162374274000.smt2,sat,unknown,metadata-unknown,0.1430511474609375
QF_NRA,full,/20200911-Pine/1599121861020640000.smt2,sat,unknown,metadata-unknown,0.11748647689819336
QF_NRA,full,/20200911-Pine/1599121861673275000.smt2,sat,unknown,metadata-unknown,0.12302255630493164
QF_NRA,full,/20200911-Pine/1599121979969036000.smt2,sat,unknown,metadata-unknown,0.1305689811706543
QF_NRA,full,/20200911-Pine/1599122160577854000.smt2,sat,unknown,metadata-unknown,0.12443375587463379
QF_NRA,full,/20200911-Pine/1599121905450496000.smt2,sat,unknown,metadata-unknown,0.3336055278778076
QF_NRA,full,/20200911-Pine/1599122166284498000.smt2,sat,unknown,metadata-unknown,0.12309861183166504
QF_NRA,full,/20200911-Pine/1599122166134185000.smt2,sat,unknown,metadata-unknown,0.11691594123840332
QF_NRA,full,/20200911-Pine/1599121861590419000.smt2,sat,unknown,metadata-unknown,0.11687827110290527
QF_NRA,full,/20200911-Pine/1599122160908580000.smt2,sat,unknown,metadata-unknown,0.12377190589904785
QF_NRA,full,/20200911-Pine/1599122159253021000.smt2,sat,unknown,metadata-unknown,0.1222083568572998
QF_NRA,full,/20200911-Pine/1599121861113116000.smt2,sat,unknown,metadata-unknown,0.13745474815368652
QF_NRA,full,/20200911-Pine/1599122163859439000.smt2,sat,unknown,metadata-unknown,0.11643171310424805
QF_NRA,full,/20200911-Pine/1599121900087311000.smt2,sat,unknown,metadata-unknown,0.11674666404724121
QF_NRA,full,/20200911-Pine/1599122160360713000.smt2,sat,unknown,metadata-unknown,0.12254858016967773
QF_NRA,full,/20200911-Pine/1599122160984317000.smt2,sat,unknown,metadata-unknown,0.12273931503295898
QF_NRA,full,/20200911-Pine/1599121900264874000.smt2,sat,unknown,metadata-unknown,0.12211489677429199
QF_NRA,full,/20200911-Pine/1599121862719873000.smt2,sat,unknown,metadata-unknown,0.1193532943725586
QF_NRA,full,/20200911-Pine/1599122162569064000.smt2,sat,unknown,metadata-unknown,0.11703658103942871
QF_NRA,full,/20200911-Pine/1599122159177336000.smt2,sat,unknown,metadata-unknown,0.11586880683898926
QF_NRA,full,/20200911-Pine/1599122163378198000.smt2,sat,unknown,metadata-unknown,0.12415146827697754
QF_NRA,full,/20200911-Pine/1599121979036655000.smt2,sat,unknown,metadata-unknown,0.11689543724060059
QF_NRA,full,/20200911-Pine/1599122161761452000.smt2,sat,unknown,metadata-unknown,0.11517834663391113
QF_NRA,full,/20200911-Pine/1599121978233493000.smt2,sat,unknown,metadata-unknown,0.1421210765838623
QF_NRA,full,/20200911-Pine/1599122163603268000.smt2,sat,unknown,metadata-unknown,0.12248039245605469
QF_NRA,full,/20200911-Pine/1599122160651294000.smt2,sat,unknown,metadata-unknown,0.020956039428710938
QF_NRA,full,/20200911-Pine/1599121905539672000.smt2,sat,unknown,metadata-unknown,0.34650397300720215
QF_NRA,full,/20200911-Pine/1599121978725162000.smt2,sat,unknown,metadata-unknown,0.11609697341918945
QF_NRA,full,/20200911-Pine/1599120907818508000.smt2,sat,unknown,metadata-unknown,0.247100830078125
QF_NRA,full,/20200911-Pine/1599121977688943000.smt2,sat,unknown,metadata-unknown,0.11839914321899414
QF_NRA,full,/20200911-Pine/1599121978410256000.smt2,sat,unknown,metadata-unknown,0.11542654037475586
QF_NRA,full,/20200911-Pine/1599121900961647000.smt2,sat,unknown,metadata-unknown,0.23398375511169434
QF_NRA,full,/20200911-Pine/1599121979634128000.smt2,sat,unknown,metadata-unknown,0.12285065650939941
QF_NRA,full,/20200911-Pine/1599122165520262000.smt2,sat,unknown,metadata-unknown,0.124481201171875
QF_NRA,full,/20200911-Pine/1599121901606581000.smt2,sat,unknown,metadata-unknown,0.11704874038696289
QF_NRA,full,/20200911-Pine/1599122160139220000.smt2,sat,unknown,metadata-unknown,0.12506341934204102
QF_NRA,full,/20200911-Pine/1599121976786824000.smt2,sat,unknown,metadata-unknown,0.11585330963134766
QF_NRA,full,/20200911-Pine/1599122165050745000.smt2,sat,unknown,metadata-unknown,0.11606907844543457
QF_NRA,full,/20200911-Pine/1599121977574768000.smt2,sat,unknown,metadata-unknown,0.11419439315795898
QF_NRA,full,/20200911-Pine/1599121980156583000.smt2,unsat,unknown,metadata-unknown,0.12246131896972656
QF_NRA,full,/20200911-Pine/1599121976975720000.smt2,sat,unknown,metadata-unknown,0.12209796905517578
QF_NRA,full,/20200911-Pine/1599121684653478000.smt2,sat,unknown,metadata-unknown,0.24747800827026367
QF_NRA,full,/20200911-Pine/1599122160759999000.smt2,sat,unknown,metadata-unknown,0.12321591377258301
QF_NRA,full,/20200911-Pine/1599122160834023000.smt2,sat,unknown,metadata-unknown,0.12443065643310547
QF_NRA,full,/20200911-Pine/1599121903168735000.smt2,sat,unknown,metadata-unknown,0.23021864891052246
QF_NRA,full,/20200911-Pine/1599121977052667000.smt2,sat,unknown,metadata-unknown,0.11477088928222656
QF_NRA,full,/20200911-Pine/1599121863927725000.smt2,unsat,unknown,metadata-unknown,0.11714816093444824
QF_NRA,full,/20200911-Pine/1599121684561818000.smt2,sat,unknown,metadata-unknown,0.23863792419433594
QF_NRA,full,/20200911-Pine/1599121684188100000.smt2,sat,unknown,metadata-unknown,0.11730098724365234
QF_NRA,full,/20200911-Pine/1599122159037804000.smt2,sat,unknown,metadata-unknown,0.12385249137878418
QF_NRA,full,/20200911-Pine/1599122166054343000.smt2,sat,unknown,metadata-unknown,0.1260082721710205
QF_NRA,full,/20200911-Pine/1599122160065505000.smt2,sat,unknown,metadata-unknown,0.11628460884094238
QF_NRA,full,/20200911-Pine/1599122165219202000.smt2,sat,unknown,metadata-unknown,0.1246950626373291
QF_NRA,full,/20200911-Pine/1599122158896018000.smt2,sat,unknown,metadata-unknown,0.12319827079772949
QF_NRA,full,/20200911-Pine/1599122159776715000.smt2,sat,unknown,metadata-unknown,0.11621713638305664
QF_NRA,full,/20200911-Pine/1599122163102414000.smt2,sat,unknown,metadata-unknown,0.11907458305358887
QF_NRA,full,/20200911-Pine/1599121977494004000.smt2,sat,unknown,metadata-unknown,0.11792683601379395
QF_NRA,full,/20200911-Pine/1599121976876433000.smt2,sat,unknown,metadata-unknown,0.11774158477783203
QF_NRA,full,/20200911-Pine/1599121862899350000.smt2,sat,unknown,metadata-unknown,0.12547659873962402
QF_NRA,full,/20200911-Pine/1599122159470027000.smt2,sat,unknown,metadata-unknown,0.11732959747314453
QF_NRA,full,/20200911-Pine/1599122160216860000.smt2,sat,unknown,metadata-unknown,0.11686897277832031
QF_NRA,full,/20200911-Pine/1599121904148342000.smt2,sat,unknown,metadata-unknown,788.1429831981659
QF_NRA,full,/20200911-Pine/1599121902909795000.smt2,sat,unknown,metadata-unknown,0.2433457374572754
QF_NRA,full,/20200911-Pine/1599121863071862000.smt2,sat,unknown,metadata-unknown,0.12436342239379883
QF_NRA,full,/20200911-Pine/1599121899996144000.smt2,sat,unknown,metadata-unknown,0.2328033447265625
QF_NRA,full,/20200911-Pine/1599121903663628000.smt2,sat,unknown,metadata-unknown,79.75872468948364
QF_NRA,full,/20200911-Pine/1599122161615591000.smt2,sat,unknown,metadata-unknown,0.11716723442077637
QF_NRA,full,/20200911-Pine/1599120907513630000.smt2,sat,unknown,metadata-unknown,0.12458658218383789
QF_NRA,full,/20200911-Pine/1599121861496816000.smt2,sat,unknown,metadata-unknown,0.11580991744995117
QF_NRA,full,/20200911-Pine/1599122161135113000.smt2,sat,unknown,metadata-unknown,0.12257766723632812
QF_NRA,full,/20200911-Pine/1599121978324635000.smt2,sat,unknown,metadata-unknown,0.11827707290649414
QF_NRA,full,/20200911-Pine/1599122165608426000.smt2,sat,unknown,metadata-unknown,0.11617898941040039
QF_NRA,full,/20200911-Pine/1599121684761355000.smt2,unsat,unknown,metadata-unknown,0.24656963348388672
QF_NRA,full,/20200911-Pine/1599121899684865000.smt2,sat,unknown,metadata-unknown,0.23649239540100098
QF_NRA,full,/20200911-Pine/1599122162288189000.smt2,sat,unknown,metadata-unknown,0.11663126945495605
QF_NRA,full,/20200911-Pine/1599121886379408000.smt2,sat,unknown,metadata-unknown,0.11480879783630371
QF_NRA,full,/20200911-Pine/1599121903279162000.smt2,sat,unknown,metadata-unknown,0.24587178230285645
QF_NRA,full,/20200911-Pine/1599120907722106000.smt2,sat,unknown,metadata-unknown,0.24654603004455566
QF_NRA,full,/LassoRanker/Ultimate/2013POPL-BenAmGen-Ex4.2.bpl_Iteration1_Loop_3-pieceTemplate.smt2,unsat,unknown,metadata-unknown,1.6478495597839355
QF_NRA,full,/LassoRanker/Ultimate/Benghazi.bpl_Iteration1_Loop_4-pieceTemplate.smt2,unsat,unknown,metadata-unknown,1.4501588344573975
QF_NRA,full,/LassoRanker/Ultimate/FourPhase.bpl_Iteration1_Lasso_4-pieceTemplate.smt2,unsat,unknown,metadata-unknown,2.9970180988311768
QF_NRA,full,/LassoRanker/Ultimate/CookSeeZuleger-2013TACAS-Fig7a.bpl_Iteration1_Loop_3-pieceTemplate.smt2,unsat,unknown,metadata-unknown,3.1761960983276367
QF_NRA,full,/LassoRanker/Ultimate/CookSeeZuleger-2013TACAS-Fig7b.bpl_Iteration1_Loop_3-pieceTemplate.smt2,unsat,unknown,metadata-unknown,7.1094770431518555
QF_NRA,full,/LassoRanker/Ultimate/SyntaxSupportDisjunction4.bpl_Iteration1_Loop_4-pieceTemplate.smt2,unsat,unknown,metadata-unknown,2.91257905960083
QF_NRA,full,/LassoRanker/Ultimate/Braverman-2006CAV-Ex1-int.bpl_Iteration1_Lasso_3-pieceTemplate.smt2,unsat,unknown,metadata-unknown,0.9387359619140625
QF_NRA,full,/LassoRanker/Ultimate/2013POPL-BenAmGen-Ex4.2.bpl_Iteration1_Lasso_2-pieceTemplate.smt2,unsat,unknown,metadata-unknown,0.3459498882293701
QF_NRA,full,/LassoRanker/Ultimate/2013POPL-BenAmGen-Ex3.6.bpl_Iteration1_Loop_3-pieceTemplate.smt2,unsat,unknown,metadata-unknown,0.3328108787536621
QF_NRA,full,/LassoRanker/Ultimate/OpposedDisjuncts.bpl_Iteration1_Lasso_3-pieceTemplate.smt2,unsat,unknown,metadata-unknown,50.029930114746094
QF_NRA,full,/LassoRanker/Ultimate/2013POPL-BenAmGen-Ex3.20.bpl_Iteration1_Loop_4-pieceTemplate.smt2,unsat,unknown,metadata-unknown,10.877251625061035
QF_NRA,full,/LassoRanker/Ultimate/MenloPark.bpl_Iteration1_Lasso_4-pieceTemplate.smt2,unsat,unknown,metadata-unknown,440.82181000709534
QF_NRA,full,/LassoRanker/Ultimate/SyntaxSupportDivision1.bpl_Iteration1_Lasso_3-pieceTemplate.smt2,sat,unknown,metadata-unknown,91.68537211418152
QF_NRA,full,/LassoRanker/Ultimate/simple-scaled250.bpl_Iteration1_Lasso_5-phaseTemplate.smt2,sat,unknown,metadata-unknown,185.7324411869049
QF_NRA,full,/LassoRanker/Ultimate/DecreasingInvariant.bpl_Iteration1_Loop_4-pieceTemplate.smt2,unsat,unknown,metadata-unknown,1.2523679733276367
QF_NRA,full,/LassoRanker/Ultimate/bound-scaled200.bpl_Iteration1_Loop_4-pieceTemplate.smt2,sat,unknown,metadata-unknown,404.5114212036133
QF_NRA,full,/LassoRanker/Ultimate/Gulwani.bpl_Iteration1_Lasso_3-pieceTemplate.smt2,unsat,unknown,metadata-unknown,80.55796670913696
QF_NRA,full,/LassoRanker/Ultimate/ATVA2013-zeno-int.bpl_Iteration1_Lasso_4-pieceTemplate.smt2,unsat,unknown,metadata-unknown,7.675262451171875
QF_NRA,full,/LassoRanker/Ultimate/BradleyMannaSipma-2005ICALP-Fig1-deterministic.bpl_Iteration1_Lasso_4-pieceTemplate.smt2,unsat,unknown,metadata-unknown,36.6707501411438
QF_NRA,full,/LassoRanker/Ultimate/yPositive-SIscaled75.bpl_Iteration1_Loop_4-pieceTemplate.smt2,unsat,unknown,metadata-unknown,218.94767665863037
QF_NRA,full,/LassoRanker/Ultimate/Madrid.bpl_Iteration1_Lasso_3-pieceTemplate.smt2,unsat,unknown,metadata-unknown,0.5521161556243896
QF_NRA,full,/LassoRanker/Ultimate/MultiPhase1.bpl_Iteration1_Lasso_3-pieceTemplate.smt2,unsat,unknown,metadata-unknown,1.3537795543670654
QF_NRA,full,/LassoRanker/Ultimate/ATVA2013-yPositive-real.bpl_Iteration1_Loop_4-pieceTemplate.smt2,unsat,unknown,metadata-unknown,0.8517639636993408
QF_NRA,full,/LassoRanker/Ultimate/simple-scaled250.bpl_Iteration1_Lasso_2-pieceTemplate.smt2,sat,unknown,metadata-unknown,887.7732312679291
QF_NRA,full,/LassoRanker/Ultimate/2013POPL-BenAmGen-Ex4.2.bpl_Iteration1_Loop_2-pieceTemplate.smt2,unsat,unknown,metadata-unknown,0.34290623664855957
QF_NRA,full,/LassoRanker/Ultimate/SyntaxSupportDivision1.bpl_Iteration1_Lasso_4-pieceTemplate.smt2,sat,unknown,metadata-unknown,309.2347664833069
QF_NRA,full,/LassoRanker/Ultimate/yPositive-SIscaled75.bpl_Iteration1_Loop_2-pieceTemplate.smt2,unsat,unknown,metadata-unknown,19.889495849609375
QF_NRA,full,/LassoRanker/Ultimate/TelAviv-AmirMinimum.bpl_Iteration1_Loop_4-pieceTemplate.smt2,sat,unknown,metadata-unknown,383.05141735076904
