theory,variant,comparison_scope,direction,benchmark,full_status,variant_status,full_runtime_seconds,variant_runtime_seconds
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateRemoveAll.jar-obl-11__terminationS_26_0.smt2,unsat,timeout,1026.8363862037659,1200.0111706256866
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateRemoveAll.jar-obl-11__terminationS_27_0.smt2,unsat,timeout,1102.450043439865,1200.0048112869263
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateRemoveAll.jar-obl-11__terminationS_28_0.smt2,unsat,timeout,1162.545077085495,1200.0101463794708
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateRemoveAll.jar-obl-11__terminationS_29_0.smt2,unsat,timeout,1017.851972579956,1200.0116174221039
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateRemoveAll.jar-obl-11__terminationS_2_0.smt2,unsat,timeout,1130.325054883957,1200.011334180832
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateRemoveAll.jar-obl-11__terminationS_3_0.smt2,unsat,timeout,1051.1693408489227,1200.005954027176
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateRemoveAll.jar-obl-11__terminationS_6_0.smt2,unsat,timeout,1180.3727431297302,1200.020091533661
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateRemoveAll.jar-obl-11__terminationS_8_0.smt2,unsat,timeout,1031.2223601341248,1200.0213220119476
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateRemoveAll.jar-obl-11__terminationS_9_0.smt2,unsat,timeout,1102.5500922203064,1200.014464378357
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_AProVE_2014__sunset_rec.jar-obl-8__p12411_terminationG_0.smt2,unsat,timeout,1108.1961176395416,1200.0205898284912
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_AProVE_2014__upAndDown_rec.jar-obl-8__p13167_edge_closing_0.smt2,sat,timeout,392.70231676101685,1200.003909111023
QF_NIA,no_bicp,complete-full-list,ablated-only,/20170427-VeryMax/ITS/From_AProVE_2014__whileSingle_rec.jar-obl-8__p15018_terminationG_0.smt2,timeout,unsat,1200.0008354187012,632.4676163196564
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__afagp-fail.t2__p15465_terminationG_0.smt2,unsat,timeout,825.3829913139343,1200.0121791362762
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__afagp-fail.t2_fixed__p15429_terminationG_0.smt2,unsat,timeout,833.1809813976288,1200.0110876560211
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__agafp.t2__terminationS_0_0.smt2,unsat,timeout,267.70418787002563,1200.0062820911407
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__agafp.t2_fixed__p15528_terminationG_0.smt2,sat,timeout,100.25996780395508,1200.0112059116364
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__apchild-accepted-fail.t2__p15947_terminationG_0.smt2,sat,timeout,4.039595365524292,1200.0157878398895
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__apchild-accepted-fail.t2_fixed__p15787_terminationG_0.smt2,sat,timeout,5.912015676498413,1200.008316040039
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__apchild-accepted-fail.t2_fixed__p15805_terminationG_0.smt2,sat,timeout,7.201132535934448,1200.0153336524963
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__apchild-accepted-fail.t2_fixed__p15845_terminationG_0.smt2,sat,timeout,7.282590389251709,1200.0138216018677
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__apchild-accepted-fail.t2_fixed__p15854_terminationG_0.smt2,sat,timeout,1053.6849262714386,1200.0038454532623
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__apchild-accepted-fail.t2_fixed__p15888_terminationG_0.smt2,sat,timeout,5.604389667510986,1200.000850200653
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__apchild-accepted.t2_fixed__p16100_terminationG_0.smt2,sat,timeout,6.433318376541138,1200.0136740207672
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__apchild-accepted.t2_fixed__p16110_terminationG_0.smt2,sat,timeout,6.011867523193359,1200.0024914741516
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__apchild-live.t2__p16680_terminationG_0.smt2,sat,timeout,5.585017681121826,1200.0156888961792
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__apchild-live.t2_fixed__p16470_terminationG_0.smt2,sat,timeout,5.271451950073242,1200.0159890651703
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__apchild-live.t2_fixed__p16480_terminationG_0.smt2,sat,timeout,5.086403131484985,1200.0029036998749
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__apchild-live.t2_fixed__p16543_terminationG_0.smt2,sat,timeout,5.703959226608276,1200.017070531845
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__apchild-live.t2_fixed__p16609_edge_closing_0.smt2,sat,timeout,6.039530277252197,1200.0321128368378
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__apchildlive-succeed.t2__p16420_terminationG_0.smt2,sat,timeout,3.733795166015625,1200.0317616462708
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__apchildlive-succeed.t2__p16436_terminationG_0.smt2,sat,timeout,5.626460075378418,1200.0234375
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__apchildlive-succeed.t2__p16437_terminationG_0.smt2,sat,timeout,5.646580934524536,1200.015626192093
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__apchildlive-succeed.t2_fixed__p16387_terminationG_0.smt2,sat,timeout,4.983881235122681,1200.016736984253
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__brp_withassume.t2__p17432_edge_closing_0.smt2,sat,timeout,734.7007119655609,1200.019344329834
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__brp_withassume.t2__p17436_edge_closing_0.smt2,sat,timeout,562.7166221141815,1200.0227239131927
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17563_terminationG_0.smt2,unsat,timeout,10.388229131698608,1200.0148992538452
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__cfg.t2__p17715_terminationG_0.smt2,unsat,timeout,860.060417175293,1200.020337343216
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__compress.t2_fixed__p17788_safety_0.smt2,unsat,timeout,454.0855040550232,1200.0166895389557
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18261_terminationG_0.smt2,unsat,timeout,1142.797162771225,1200.0107972621918
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__cover.t2_fixed__term_unfeasibility_7_0.smt2,sat,timeout,64.1473479270935,1200.0264625549316
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__db3.t2__terminationQ_0_0.smt2,unsat,timeout,473.8800938129425,1200.0157737731934
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__destroy_seg_leak.t2_fixed__p18857_edge_closing_0.smt2,sat,timeout,3.5278160572052,1200.024974822998
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__disj_nightmare.t2__p18939_edge_closing_0.smt2,sat,timeout,1032.7619709968567,1200.0177252292633
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__disj_nightmare.t2__p18945_edge_closing_0.smt2,sat,timeout,1078.7469494342804,1200.0149443149567
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__edn.t2__p19867_safety_0.smt2,unsat,timeout,866.9591374397278,1200.0113830566406
QF_NIA,no_bicp,complete-full-list,ablated-only,/20170427-VeryMax/ITS/From_T2__edn.t2__p20182_safety_0.smt2,timeout,unsat,1200.0009894371033,1111.4909818172455
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__edn.t2__p20228_safety_0.smt2,unsat,timeout,715.0694420337677,1200.026575088501
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__edn.t2__p20361_safety_0.smt2,unsat,timeout,971.4471027851105,1200.0159170627594
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__edn.t2__p20914_safety_0.smt2,unsat,timeout,806.5583171844482,1200.0185134410858
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__edn.t2__p21814_safety_0.smt2,unsat,timeout,677.244060754776,1200.0179045200348
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__ex1.t2__p22362_terminationG_0.smt2,unsat,timeout,221.83727526664734,1200.022548675537
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__ex1.t2__p22367_terminationG_0.smt2,unsat,timeout,1053.9764773845673,1200.003339767456
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__ex1.t2__p22377_terminationG_0.smt2,unsat,timeout,1182.800287246704,1200.0116703510284
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__ex16.t2_fixed__p22161_terminationG_0.smt2,unsat,timeout,176.80531215667725,1200.026418685913
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__ex16.t2_fixed__p22176_terminationG_0.smt2,unsat,timeout,321.8032612800598,1200.0071449279785
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__ex16.t2_fixed__p22186_terminationG_0.smt2,unsat,timeout,808.2833392620087,1200.0127277374268
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__ex16.t2_fixed__p22191_terminationG_0.smt2,unsat,timeout,946.7317552566528,1200.0150759220123
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__ex16.t2_fixed__p22202_terminationG_0.smt2,unsat,timeout,968.2133021354675,1200.0271697044373
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__ex16.t2_fixed__p22207_terminationG_0.smt2,unsat,timeout,1092.9050455093384,1200.0192008018494
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__ex36.t2__p31853_safety_0.smt2,unsat,timeout,1138.816882610321,1200.0085780620575
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__foo.t2__term_unfeasibility_0_0.smt2,unsat,timeout,636.582968711853,1200.0161249637604
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__foo.t2__terminationS_15_0.smt2,unsat,timeout,982.2100982666016,1200.0101544857025
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__foo.t2__terminationS_19_0.smt2,unsat,timeout,937.5340859889984,1200.0160121917725
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__foo.t2__terminationS_23_0.smt2,sat,timeout,680.0119616985321,1200.0218408107758
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__foo.t2__terminationS_26_0.smt2,unsat,timeout,1120.613475561142,1200.005185842514
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__foo.t2__terminationS_4_0.smt2,unsat,timeout,771.0550663471222,1200.0318903923035
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__foo.t2__terminationS_8_0.smt2,unsat,timeout,952.7671749591827,1200.029640674591
QF_NIA,no_bicp,complete-full-list,ablated-only,/20170427-VeryMax/ITS/From_T2__fourn.t2__p32712_terminationG_0.smt2,timeout,sat,1200.0103831291199,1141.5609469413757
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun1.t2__p805_terminationG_0.smt2,sat,timeout,889.7359976768494,1200.0257577896118
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun1.t2__p810_terminationG_0.smt2,sat,timeout,325.9853262901306,1200.0277121067047
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun1.t2__p824_terminationG_0.smt2,sat,timeout,324.06459641456604,1200.0106217861176
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun1.t2__p840_terminationG_0.smt2,sat,timeout,602.5862736701965,1200.0024328231812
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun1.t2__p848_terminationG_0.smt2,sat,timeout,522.0846636295319,1200.0230116844177
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun1.t2_fixed__p705_terminationG_0.smt2,sat,timeout,1000.6480939388275,1200.0160164833069
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun1.t2_fixed__p737_terminationG_0.smt2,sat,timeout,455.8041441440582,1200.0159962177277
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun10b.t2__p345_edge_closing_0.smt2,sat,timeout,136.84734082221985,1200.0124127864838
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun1b.t2__p597_terminationG_0.smt2,sat,timeout,658.1226267814636,1200.0150554180145
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun1b.t2__p611_terminationG_0.smt2,sat,timeout,752.5122809410095,1200.030663728714
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun1b.t2__p630_terminationG_0.smt2,sat,timeout,245.5295135974884,1200.0055272579193
QF_NIA,no_bicp,complete-full-list,ablated-only,/20170427-VeryMax/ITS/From_T2__fun1b.t2__p638_terminationG_0.smt2,timeout,sat,1200.0015227794647,880.1935698986053
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun1b.t2__p644_terminationG_0.smt2,sat,timeout,1069.1352677345276,1200.002542257309
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun1b.t2__p654_terminationG_0.smt2,sat,timeout,1039.8525772094727,1200.004938364029
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun1b.t2__p672_terminationG_0.smt2,sat,timeout,939.6483299732208,1200.024736404419
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun1b.t2__p685_terminationG_0.smt2,sat,timeout,1004.4935863018036,1200.015323638916
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun1b.t2_fixed__p496_terminationG_0.smt2,sat,timeout,932.9190413951874,1200.018441438675
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun1b.t2_fixed__p504_terminationG_0.smt2,sat,timeout,978.0278105735779,1200.0119404792786
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun1b.t2_fixed__p528_terminationG_0.smt2,sat,timeout,952.9642317295074,1200.0135116577148
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun1b.t2_fixed__p535_terminationG_0.smt2,sat,timeout,490.76368403434753,1200.0116019248962
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun1b.t2_fixed__p543_terminationG_0.smt2,sat,timeout,674.3164694309235,1200.0160303115845
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun1b.t2_fixed__p551_terminationG_0.smt2,sat,timeout,876.6298203468323,1200.0092685222626
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun1b.t2_fixed__p562_terminationG_0.smt2,sat,timeout,553.4678666591644,1200.0074512958527
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun6.t2_fixed__p1046_terminationG_0.smt2,sat,timeout,977.6172070503235,1200.0097842216492
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun9.t2__p1196_terminationG_0.smt2,sat,timeout,1089.1077733039856,1200.015573978424
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun9.t2__p1279_edge_closing_0.smt2,sat,timeout,327.2013499736786,1200.015617609024
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__fun9.t2__p1464_edge_closing_0.smt2,sat,timeout,1119.6726169586182,1200.0078678131104
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__hqr.c.i.hqr.pl.t2.fixed.t2_fixed__p1607_terminationG_0.smt2,sat,timeout,717.0818936824799,1200.0208888053894
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__hqr.c.i.hqr.pl.t2.fixed.t2_fixed__p1613_terminationG_0.smt2,sat,timeout,738.9013123512268,1200.0107707977295
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__hqr.c.i.hqr.pl.t2.fixed.t2_fixed__p1618_terminationG_0.smt2,sat,timeout,894.0942552089691,1200.0239872932434
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2__p1697_terminationG_0.smt2,sat,timeout,1109.1585357189178,1200.0320031642914
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2_fixed__p1663_terminationG_0.smt2,sat,timeout,794.2670345306396,1200.0151360034943
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__hqr.t2__p1763_terminationG_0.smt2,sat,timeout,946.1342678070068,1200.0173456668854
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__hqr.t2__p1768_terminationG_0.smt2,sat,timeout,994.4166877269745,1200.01517868042
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__hqr.t2_fixed__p1730_terminationG_0.smt2,sat,timeout,766.1125702857971,1200.0236377716064
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__hqr.t2_fixed__p1740_terminationG_0.smt2,sat,timeout,764.5519313812256,1200.0070514678955
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__janne_complex.t2__p2026_terminationG_0.smt2,sat,timeout,508.96511816978455,1200.0305616855621
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__janne_complex.t2__p2096_terminationG_0.smt2,sat,timeout,349.86248803138733,1200.0026528835297
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__janne_complex.t2__p2144_terminationG_0.smt2,sat,timeout,514.3364353179932,1200.0173168182373
QF_NIA,no_bicp,complete-full-list,ablated-only,/20170427-VeryMax/ITS/From_T2__janne_complex.t2__p2157_terminationG_0.smt2,timeout,sat,1200.0009052753448,1081.1375005245209
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__janne_complex.t2__p2165_terminationG_0.smt2,sat,timeout,164.8190279006958,1200.0109012126923
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__janne_complex.t2__p2166_terminationG_0.smt2,sat,timeout,888.726077079773,1200.0160326957703
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__janne_complex.t2__p2181_terminationG_0.smt2,sat,timeout,69.63968920707703,1200.0025672912598
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__janne_complex.t2__p2182_terminationG_0.smt2,sat,timeout,722.7682433128357,1200.0084822177887
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__janne_complex.t2__p2193_terminationG_0.smt2,sat,timeout,322.7754416465759,1200.0329942703247
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__janne_complex.t2__p2194_terminationG_0.smt2,sat,timeout,1133.0681221485138,1200.0114650726318
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__janne_complex.t2__p2199_terminationG_0.smt2,sat,timeout,111.62426137924194,1200.03125
QF_NIA,no_bicp,complete-full-list,ablated-only,/20170427-VeryMax/ITS/From_T2__janne_complex.t2__p2200_terminationG_0.smt2,timeout,sat,1200.0027978420258,156.14426636695862
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__janne_complex.t2__p2220_terminationG_0.smt2,sat,timeout,10.900390863418579,1200.0291867256165
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__janne_complex.t2__p2226_terminationG_0.smt2,sat,timeout,92.09992957115173,1200.017124414444
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__janne_complex.t2__p2231_terminationG_0.smt2,sat,timeout,407.9641807079315,1200.0136177539825
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__janne_complex.t2__p2235_terminationG_0.smt2,sat,timeout,991.8141605854034,1200.014402627945
QF_NIA,no_bicp,complete-full-list,ablated-only,/20170427-VeryMax/ITS/From_T2__janne_complex.t2__p2236_terminationG_0.smt2,timeout,sat,1200.0008602142334,434.84225392341614
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__janne_complex.t2__p2241_terminationG_0.smt2,sat,timeout,122.41320705413818,1200.0114505290985
QF_NIA,no_bicp,complete-full-list,ablated-only,/20170427-VeryMax/ITS/From_T2__janne_complex.t2__p2254_terminationG_0.smt2,timeout,sat,1200.0015861988068,875.5171415805817
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__janne_complex.t2__p2263_terminationG_0.smt2,sat,timeout,11.58154845237732,1200.0144934654236
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__janne_complex.t2__p2265_terminationG_0.smt2,sat,timeout,1026.4185621738434,1200.004774093628
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__janne_complex.t2__p2272_terminationG_0.smt2,sat,timeout,94.23682475090027,1200.0235590934753
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__janne_complex.t2__p2273_terminationG_0.smt2,sat,timeout,516.9210886955261,1200.0238449573517
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__janne_complex.t2__p2277_terminationG_0.smt2,sat,timeout,884.787919998169,1200.0155432224274
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__janne_complex.t2__p2278_terminationG_0.smt2,sat,timeout,65.90630984306335,1200.0085101127625
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__janne_complex.t2_fixed__p2009_edge_closing_0.smt2,sat,timeout,593.694235086441,1200.0043110847473
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3008_terminationG_0.smt2,sat,timeout,404.5159969329834,1200.0228197574615
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3027_terminationG_0.smt2,sat,timeout,866.9292387962341,1200.0088288784027
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3032_terminationG_0.smt2,sat,timeout,503.8426778316498,1200.0086443424225
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3059_terminationG_0.smt2,sat,timeout,245.3865671157837,1200.018670797348
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3090_terminationG_0.smt2,sat,timeout,451.92303800582886,1200.0039246082306
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3095_terminationG_0.smt2,sat,timeout,307.01313853263855,1200.0190329551697
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3096_terminationG_0.smt2,sat,timeout,1075.588891506195,1200.0133833885193
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3111_terminationG_0.smt2,sat,timeout,801.9338569641113,1200.0227150917053
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3116_terminationG_0.smt2,sat,timeout,437.37887144088745,1200.0157852172852
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3121_terminationG_0.smt2,sat,timeout,193.63217902183533,1200.014910697937
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3137_terminationG_0.smt2,sat,timeout,507.3572313785553,1200.0115208625793
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3147_terminationG_0.smt2,sat,timeout,273.83990573883057,1200.0103232860565
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3163_terminationG_0.smt2,sat,timeout,809.1128077507019,1200.0122361183167
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3189_terminationG_0.smt2,sat,timeout,1181.5942471027374,1200.0015079975128
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3194_terminationG_0.smt2,sat,timeout,653.3001420497894,1200.0278351306915
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3220_terminationG_0.smt2,sat,timeout,290.06143951416016,1200.0160582065582
QF_NIA,no_bicp,complete-full-list,full-only,/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3225_terminationG_0.smt2,sat,timeout,194.96348595619202,1200.02352309227
